issue_id	function_address	function_name	occurrence	decompiler_line	classification	reason	compiler_blocker	abi_blocker	excerpt
006ADC30/raw_pointer_offset/a0f085b43d00/1	006ADC30	FUN_006adc30	6	70	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if ((*(uint **)(param_1[1] + 0xc4) <= DAT_00854ea4) && (DAT_00854ea4 < PTR_00854eb0)) {
006ADC30/raw_pointer_offset/d3408458fc14/1	006ADC30	FUN_006adc30	2	38	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x10) != 0) {
006B0A20/raw_pointer_offset/fb92295f934a/1	006B0A20	FUN_006b0a20	1	58	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*param_1->field_0030 + 0x58))(param_1->field_0030,1,0);
006B0BE0/raw_pointer_offset/fe5a9b706823/1	006B0BE0	FUN_006b0be0	1	19	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((param_1 != 0) && (piVar1 = *(int **)(param_1 + 0x3c), piVar1 != nullptr)) {
006B13E0/raw_pointer_offset/41273f278d80/1	006B13E0	FUN_006b13e0	3	28	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar3 = *(int **)(*param_1 + 0x44);
006B13E0/raw_pointer_offset/706c21ed9d7f/1	006B13E0	FUN_006b13e0	4	33	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(*param_1 + 0x44) = 0;
006B13E0/raw_pointer_offset/7b355c8b42c5/1	006B13E0	FUN_006b13e0	1	24	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(*param_1 + 0x44) = uVar2;
006B13E0/raw_pointer_offset/a88cc5dd4b24/1	006B13E0	FUN_006b13e0	2	25	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(*param_1 + 0x4b0) = 0;
006B2450/raw_pointer_offset/0b508f96858a/1	006B2450	FUN_006b2450	1	8	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x20) == 0x10) {
006B4FE0/raw_pointer_offset/29a0e0d6f205/1	006B4FE0	FUN_006b4fe0	1	23	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar2 = *(int *)(param_1 + 0x10);
006B68C0/raw_pointer_offset/932cb18c8f3e/1	006B68C0	FUN_006b68c0	1	9	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*(int *)*param_1 + 0x30))((int *)*param_1,0,&LAB_006b68b0,&param_1,0);
006B7140/raw_pointer_offset/455a128e235a/1	006B7140	FUN_006b7140	1	16	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*(int *)*param_1 + 0x30))
006B76D0/raw_pointer_offset/c675b63101de/1	006B76D0	FUN_006b76d0	1	25	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*(int *)*param_1 + 0x10))((int *)*param_1);
006B8A30/raw_pointer_offset/676efca6ced2/1	006B8A30	FUN_006b8a30	1	13	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(*param_1 + 0x4e8) = 0;
006B8E30/raw_pointer_offset/2be7a04e06f0/1	006B8E30	FUN_006b8e30	3	35	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(*(int **)(*param_1 + 0x40),&local_24,param_1[0xf],&local_14,0x1000000,0);
006B8E30/raw_pointer_offset/4e64d2dc21bf/1	006B8E30	FUN_006b8e30	1	20	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x40) == 0) {
006B8E30/raw_pointer_offset/9e740b41efac/1	006B8E30	FUN_006b8e30	2	34	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(**(int **)(*param_1 + 0x40) + 0x14))
006B8E30/raw_pointer_offset/f09746319e65/1	006B8E30	FUN_006b8e30	4	40	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(*(int *)param_1[0xf] + 0x6c))((int *)param_1[0xf]);
006B91A0/raw_pointer_offset/167fa188772a/1	006B91A0	FUN_006b91a0	2	48	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	((int *)param_1[0xf],&local_34,*(undefined4 *)(*param_1 + 0x40),&local_24,
006B91A0/raw_pointer_offset/9378284af9a3/1	006B91A0	FUN_006b91a0	1	47	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar2 = (**(code **)(*(int *)param_1[0xf] + 0x14))
006B91A0/raw_pointer_offset/f09746319e65/1	006B91A0	FUN_006b91a0	3	54	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(*(int *)param_1[0xf] + 0x6c))((int *)param_1[0xf]);
006B94E0/raw_pointer_offset/0bb217da4f15/1	006B94E0	FUN_006b94e0	1	18	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar8 = *(int *)(param_8 + 0x18 + param_3 * 0x1c);
006BB690/raw_pointer_offset/5089d1f61bda/1	006BB690	FUN_006bb690	1	13	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	uVar1 = (**(code **)(*param_1->field_0030 + 0x28))(param_1->field_0030);
006BB6C0/raw_pointer_offset/7d55bea95684/1	006BB6C0	FUN_006bb6c0	1	26	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1->field_0030 + 0x18))(param_1->field_0030,local_88,param_2,0);
006BB6C0/raw_pointer_offset/88f146d2bf8e/1	006BB6C0	FUN_006bb6c0	2	32	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*(int *)*param_2 + 0x74))
006BB780/raw_pointer_offset/375bbcd9bae0/1	006BB780	FUN_006bb780	2	72	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*(int *)*param_2 + 0x74))((int *)*param_2,0x10,&local_c);
006BB780/raw_pointer_offset/74bffc9da174/1	006BB780	FUN_006bb780	1	66	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1->field_0030 + 0x18))(param_1->field_0030,&local_88,param_2,0);
006BB980/raw_pointer_offset/d92a246100df/1	006BB980	FUN_006bb980	1	14	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*param_1->field_0040 + 0x80))(param_1->field_0040,0);
006BB9D0/raw_pointer_offset/8adeda1f1e00/1	006BB9D0	FUN_006bb9d0	1	53	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*param_6 + 0x6c))(param_6);
006BBB20/raw_pointer_offset/084960f82d43/1	006BBB20	FUN_006bbb20	4	160	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*param_1->field_0044 + 0x38))(param_1->field_0044,local_38);
006BBB20/raw_pointer_offset/2da0801b5fd1/1	006BBB20	FUN_006bbb20	2	97	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*local_c + 0x7c))(local_c,param_1->field_003C);
006BBB20/raw_pointer_offset/81c9a21ba831/1	006BBB20	FUN_006bbb20	3	112	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*local_14 + 0x7c))(local_14,param_1->field_003C);
006BBB20/raw_pointer_offset/8f1213cbc923/1	006BBB20	FUN_006bbb20	1	83	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*STField<int *>(param_1,0x40) + 0x38))((int *)param_1->field_0040,local_28);
006BBF50/raw_pointer_offset/7c3f2573c8ad/1	006BBF50	FUN_006bbf50	1	17	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*param_1 + 0x10))(param_1,1,param_2);
006BC580/raw_pointer_offset/41e529be7cda/1	006BC580	FUN_006bc580	1	22	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1->field_0044 + 0x14))
006BD260/raw_pointer_offset/38868c7f262b/1	006BD260	FUN_006bd260	1	26	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	while (DAT_00854fec = (**(code **)(*PTR_00854ee8->field_0044 + 0x14))
006BFE70/raw_pointer_offset/32dbe050ea33/1	006BFE70	FUN_006bfe70	3	125	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	DVar7 = FUN_006bfb90(*(HANDLE *)(*(int *)(pAVar5->field_001C + 4) + 0xc),pDVar2,
006BFE70/raw_pointer_offset/ac32401de86c/1	006BFE70	FUN_006bfe70	4	185	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(pAVar5->field_001C + 4) + 0xc),pDVar2,
006BFE70/raw_pointer_offset/ac32401de86c/2	006BFE70	FUN_006bfe70	5	275	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(pAVar5->field_001C + 4) + 0xc),pDVar2,
006BFE70/raw_pointer_offset/ac32401de86c/3	006BFE70	FUN_006bfe70	6	317	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(pAVar5->field_001C + 4) + 0xc),pDVar2,
006BFE70/raw_pointer_offset/ac32401de86c/4	006BFE70	FUN_006bfe70	7	370	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(pAVar5->field_001C + 4) + 0xc),pDVar2,
006BFE70/raw_pointer_offset/ee9ec99b637b/1	006BFE70	FUN_006bfe70	1	69	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(param_2->field_001C + 4) + 0xc),
006BFE70/raw_pointer_offset/f2e5c8f09197/1	006BFE70	FUN_006bfe70	2	94	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_c = FUN_006bfb90(*(HANDLE *)(*(int *)(param_2->field_001C + 4) + 0xc),pDVar2,
006C08E0/raw_pointer_offset/341a2b9d0dcd/1	006C08E0	FUN_006c08e0	1	63	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	iVar4 = (**(code **)(*(int *)(&PTR_00855004)[local_c * 0x31] + 0x24))
006C23F0/raw_pointer_offset/f58367417d43/1	006C23F0	FUN_006c23f0	1	17	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	(*(uint *)(param_1 + 0xd),(int)*(uint *)(param_1 + 0xd) >> 0x1f,1000,0);
006C3500/raw_pointer_offset/e47af83453d7/1	006C3500	FUN_006c3500	1	25	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(**(int **)(iVar1 + 0x30) + 0x18))(*(int **)(iVar1 + 0x30),local_80,iVar1 + 0x40,0);
006C3720/raw_pointer_offset/a48111df15d3/1	006C3720	FUN_006c3720	1	18	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	DVar3 = WaitForSingleObject(*(HANDLE *)(param_1 + 0x74),0xffffffff);
006C5210/raw_pointer_offset/16b421720f4a/1	006C5210	FUN_006c5210	1	34	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1->field_0040 + 0x14))
006C52E0/raw_pointer_offset/16b421720f4a/1	006C52E0	FUN_006c52e0	1	34	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = (**(code **)(*param_1->field_0040 + 0x14))
006C7F90/raw_pointer_offset/3aaeb55ca153/1	006C7F90	FUN_006c7f90	1	52	packed_unaligned_or_union_view	the exact access is misaligned for its width; preserve the packed/unaligned per-use view until a complete union partition is proven	0	0	uVar8 = *(int *)(param_1 + 2) * (uint)param_1[7] + 0x1f >> 3 & 0x1ffffffc;
006CECB0/raw_pointer_offset/c965c0ed104c/1	006CECB0	FUN_006cecb0	1	63	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*local_8 + 0x38))(local_8,local_18);
006CEE60/raw_pointer_offset/759dbb418a87/1	006CEE60	FUN_006cee60	1	14	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	puVar4 = (uint *)**(undefined4 **)(param_1 + 0x1ac);
006CEF60/raw_pointer_offset/0b508f96858a/1	006CEF60	FUN_006cef60	6	181	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x20) == 0x10) {
006CEF60/raw_pointer_offset/0b508f96858a/2	006CEF60	FUN_006cef60	7	193	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x20) == 0x10) {
006CEF60/raw_pointer_offset/0b508f96858a/3	006CEF60	FUN_006cef60	10	301	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x20) == 0x10) {
006CEF60/raw_pointer_offset/0b508f96858a/4	006CEF60	FUN_006cef60	11	314	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(*param_1 + 0x20) == 0x10) {
006CEF60/raw_pointer_offset/327e3b02c416/1	006CEF60	FUN_006cef60	1	87	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((*(int *)(*param_1 + 0x20) == 0x10) && (local_24 = param_4->field_00B4, local_24 == 0)) {
006CEF60/raw_pointer_offset/340fcd2d28d8/1	006CEF60	FUN_006cef60	2	89	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	local_24 = *(int *)(*param_1 + 0x4c0);
006CEF60/raw_pointer_offset/517afe0771d1/1	006CEF60	FUN_006cef60	8	275	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(**(int **)(*param_1 + 0x44) + 0x80))(*(int **)(*param_1 + 0x44),0);
006CEF60/raw_pointer_offset/517afe0771d1/2	006CEF60	FUN_006cef60	12	365	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(**(int **)(*param_1 + 0x44) + 0x80))(*(int **)(*param_1 + 0x44),0);
006CEF60/raw_pointer_offset/e842ff37545e/1	006CEF60	FUN_006cef60	5	149	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar12 = FUN_006bbe40(*(int **)(*param_1 + 0x44),(uint *)&param_2,(int *)&param_3,0x20);
006CEF60/raw_pointer_offset/e842ff37545e/2	006CEF60	FUN_006cef60	9	290	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar12 = FUN_006bbe40(*(int **)(*param_1 + 0x44),(uint *)&param_2,(int *)&param_3,0x20);
006CEF60/raw_pointer_offset/fc754e86b007/1	006CEF60	FUN_006cef60	3	101	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	while (iVar6 = (**(code **)(**(int **)(*param_1 + 0x44) + 0x14))
006CEF60/raw_pointer_offset/fe25258e35f0/1	006CEF60	FUN_006cef60	4	102	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(*(int **)(*param_1 + 0x44),&local_38,param_5,&local_60,0x1008000,0),
006D5260/raw_pointer_offset/d65773f692f0/1	006D5260	FUN_006d5260	1	147	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	FUN_006b0a20(*(RecoveredGlobalRecordView_00854EB8 **)(STField<int>(local_c,0x288) + 0x28),
006D54C0/raw_pointer_offset/41295c16d691/1	006D54C0	FUN_006d54c0	2	73	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*local_8 + 0x6c))(local_8);
006D54C0/raw_pointer_offset/e31fca064cec/1	006D54C0	FUN_006d54c0	1	64	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*local_8 + 0x80))(local_8,0);
006D58C0/raw_pointer_offset/cbccf8a4e34e/1	006D58C0	FUN_006d58c0	1	98	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(STField<int>(local_10,0xe0) + 0x310) = 1;
006D5DB0/raw_pointer_offset/ee289af3f29f/1	006D5DB0	FUN_006d5db0	1	16	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	if ((*(int *)(param_1[0x17] + 0x310) == 0) &&
006D5DF0/raw_pointer_offset/c7161aba925b/1	006D5DF0	FUN_006d5df0	1	18	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar1 = *(int *)(param_1->field_0058 + 0x44);
006D5ED0/raw_pointer_offset/271b5e8fa9b7/1	006D5ED0	FUN_006d5ed0	1	25	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar6 = *(int *)(param_1->field_005C + 0x288);
006D5ED0/raw_pointer_offset/4edea6785823/1	006D5ED0	FUN_006d5ed0	3	50	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(param_1->field_005C + 0x310) == 0) {
006D5ED0/raw_pointer_offset/74e6bed33c20/1	006D5ED0	FUN_006d5ed0	2	47	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	pAVar7 = (AnonShape_006D5ED0_6A5D6B49 *)(*(int *)(param_1->field_0058 + 0x44) + 0x30);
006D5ED0/raw_pointer_offset/e1622e1932b8/1	006D5ED0	FUN_006d5ed0	4	85	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((*(int *)(param_1->field_005C + 0x310) == 0) &&
006D6090/raw_pointer_offset/e1622e1932b8/1	006D6090	FUN_006d6090	1	22	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((*(int *)(param_1->field_005C + 0x310) == 0) &&
006D6290/raw_pointer_offset/2e5b38492e21/1	006D6290	FUN_006d6290	1	60	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(**(code **)(*pAVar1->field_0064 + 0x6c))(pAVar1->field_0064);
006D63E0/raw_pointer_offset/0bae19274e53/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	9	222	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	hrgn = *(HRGN *)(this->field_0288->field_0028 + 0x494);
006D63E0/raw_pointer_offset/553d432d3e4f/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	8	203	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	piVar5 = *(int **)(pAVar3->field_0028 + 0x40);
006D63E0/raw_pointer_offset/66990fed6acd/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	11	228	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(int **)(this->field_0288->field_0028 + 0x480) = piVar5;
006D63E0/raw_pointer_offset/91783aec3086/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	4	84	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	(*pcVar4)(*(undefined4 *)(pAVar3->field_0028 + 0x4ec),iVar7,iVar10,local_a0,
006D63E0/raw_pointer_offset/9dda854cf402/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	12	247	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(undefined4 *)(this->field_0288->field_0028 + 0x47c) = 0;
006D63E0/raw_pointer_offset/a0e138f552ef/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	10	227	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	*(HDC **)(this->field_0288->field_0028 + 0x47c) = local_b4;
006D63E0/raw_pointer_offset/b94f5732f520/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	5	118	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((*(int *)(pAVar3->field_0028 + 0x20) < 0x11) &&
006D63E0/raw_pointer_offset/bd0627da5c50/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	6	147	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if (*(int *)(pAVar3->field_0028 + 0x20) == 8) {
006D63E0/raw_pointer_offset/c53a4297f97c/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	7	169	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	pvVar6 = *(void **)(pAVar3->field_0028 + 0x4c0);
006D63E0/raw_pointer_offset/d7b38ed899e0/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	3	80	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	pcVar4 = *(code **)(pAVar3->field_0028 + 0x4e4);
006D63E0/raw_pointer_offset/e1a0357c58f7/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	2	61	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	iVar7 = (**(code **)(*param_1 + 0xc))(param_1,&local_bc);
006D63E0/raw_pointer_offset/f0565a248478/1	006D63E0	SubmarineTitans::Recovered::HiddenThis::RecoveredReceiver_006CEC40::FUN_006d63e0	1	57	insufficient_independent_evidence	a fixed offset is visible, but no unique owner, complete compatible layout, and independent typed boundary jointly prove a field	0	0	if ((*(uint *)(this->field_0288->field_0028 + 0xc) & 0x100) == 0) {
006D7D9A/raw_pointer_offset/17a5a90c2990/1	006D7D9A	FUN_006d7d9a	1	92	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	uVar8 = (uint)*(ushort *)((int)local_8 + uVar8 * 2 + 0x2000)) {
006D7D9A/raw_pointer_offset/1e10dde9837b/1	006D7D9A	FUN_006d7d9a	2	93	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*puVar15 = *(undefined1 *)((int)local_8 + uVar8 + 0x1000);
006D7D9A/raw_pointer_offset/63f71bd6d2d8/1	006D7D9A	FUN_006d7d9a	3	99	intentional_byte_cursor	the value is traversed as byte storage; semantic element identity is not independently proven	0	0	*(undefined1 *)((int)local_8 + local_16 + 0x1000) = local_2b;
006D7D9A/raw_pointer_offset/ce27fda0b755/1	006D7D9A	FUN_006d7d9a	4	100	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	*(short *)((int)local_8 + local_16 * 2 + 0x2000) = (short)local_2a;
006D9F30/raw_pointer_offset/3437d0a57009/1	006D9F30	FUN_006d9f30	3	59	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(*(int *)param_1[0x73] + 0x6c))((int *)param_1[0x73]);
006D9F30/raw_pointer_offset/4413ba2c842b/1	006D9F30	FUN_006d9f30	2	54	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	((int *)param_1[0x73],&local_24,*(undefined4 *)(*param_1 + 0x44),
006D9F30/raw_pointer_offset/e0252074f771/1	006D9F30	FUN_006d9f30	1	53	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	while (iVar3 = (**(code **)(*(int *)param_1[0x73] + 0x14))
006DA080/raw_pointer_offset/3437d0a57009/1	006DA080	FUN_006da080	1	36	array_or_pointer_walk	indexed or induction-variable addressing proves a walk, but not one fixed member or a unique public element type	0	0	(**(code **)(*(int *)param_1[0x73] + 0x6c))((int *)param_1[0x73]);
