apply	shape_id	offset	size	proposed_name	proposed_type	evidence_count	reason
1	AnonShape_00588BC0_56702429	64	2	field_0040	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	66	2	field_0042	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	68	2	field_0044	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	70	2	field_0046	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	72	2	field_0048	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	74	2	field_004A	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	96	2	field_0060	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	98	4	field_0062	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	102	4	field_0066	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	106	4	field_006A	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	110	2	field_006E	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	112	2	field_0070	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	114	2	field_0072	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	120	1	field_0078	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	121	1	field_0079	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	122	1	field_007A	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	123	4	field_007B	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	127	4	field_007F	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_6599B253	36	4	field_0024	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_6599B253	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	120	2	field_0078	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	122	2	field_007A	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	124	2	field_007C	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	126	2	field_007E	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	128	2	field_0080	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	130	2	field_0082	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	132	2	field_0084	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	134	4	field_0086	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_8A768F08	142	4	field_008E	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00589C10_D0E9D4E3	32	4	field_0020	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	52	2	field_0034	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	54	2	field_0036	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	56	2	field_0038	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	58	2	field_003A	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	64	2	field_0040	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	66	4	field_0042	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	70	4	field_0046	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	74	4	field_004A	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	78	4	field_004E	/SubmarineTitans/Recovered/Enums/STSharkC_field_0257State	1	fixed-offset dereference; observed_types={/SubmarineTitans/Recovered/Enums/STSharkC_field_0257State=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	82	4	field_0052	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	86	4	field_0056	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0058D7C0_F6D5CE70	94	4	field_005E	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005B5690_DF0D4CD5	231	4	field_00E7	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={507=1}; semantic_roles={}
1	AnonShape_005B7EF0_C1CCA8D7	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005B87D0_D740444D	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005B8F40_36605E19	12	1	field_000C	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005B9860_CE385CBB	6751	1	field_1A5F	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	12	4	field_000C	pointer:/int	3	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	37	4	field_0025	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	41	4	field_0029	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	45	4	field_002D	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	49	4	field_0031	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	6757	4	field_1A65	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BBA40_15493F88	6771	4	field_1A73	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005BD4B0_53444B07	93	4	field_005D	pointer:/ushort	1	fixed-offset dereference; observed_types={pointer:/ushort=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005DA980_EAE0F13B	1674	4	field_068A	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005DB030_11A8A0A0	1	4	field_0001	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005DB030_11A8A0A0	5	4	field_0005	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005DD470_5015C87C	480	4	field_01E0	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005DE050_07B1DC2A	480	4	field_01E0	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005EAF10_E9FE21EE	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005EC6A0_91FF94F1	50	2	field_0032	/word	1	fixed-offset dereference; observed_types={/word=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005EC850_D3866F46	36	4	field_0024	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005ED1C0_48166455	611	4	field_0263	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005ED1C0_48166455	623	4	field_026F	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005ED1C0_48166455	659	4	field_0293	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005ED1C0_48166455	710	4	field_02C6	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F06E0_7D4D7384	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F06E0_7D4D7384	675	2	field_02A3	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F06E0_7D4D7384	683	2	field_02AB	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F06E0_7D4D7384	689	4	field_02B1	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F09B0_8503F451	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F09B0_8503F451	36	4	field_0024	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F09B0_8503F451	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F13C0_B0BAECCA	56	4	field_0038	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F13C0_B0BAECCA	60	4	field_003C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F15F0_64E1389F	60	4	field_003C	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005F9CB0_7ABD270C	742	4	field_02E6	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_005F9CB0_02E6_32192ADE	17	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FAC40_2F17653E	742	4	field_02E6	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_005FAC40_02E6_39D7D583	15	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FADA0_CF669872	742	4	field_02E6	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_005FADA0_02E6_8D03AC6C	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FB640_B21A0A22	493	4	field_01ED	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FCEB0_459612F8	50	2	field_0032	/word	1	fixed-offset dereference; observed_types={/word=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FD1B0_83293629	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	28	4	field_001C	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	32	4	field_0020	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	41	4	field_0029	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	45	4	field_002D	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	49	4	field_0031	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FE360_1BB6E7F6	53	4	field_0035	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FEB60_D788AE60	571	4	field_023B	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005FF1F0_5CC77395	575	4	field_023F	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006028A0_DD3959A4	529	4	field_0211	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_006028A0_0211_79D9690B	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	38	1	field_0026	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	153	4	field_0099	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	157	4	field_009D	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	161	4	field_00A1	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	165	4	field_00A5	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	169	4	field_00A9	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00604FC0_D9906037	222	4	field_00DE	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060A800_DC6408DD	564	4	field_0234	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060AEF0_F6FA6615	8	4	field_0008	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={12=1}; semantic_roles={}
1	AnonShape_0060BCB0_991E8959	545	4	field_0221	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060BDD0_49FD720E	36	1	field_0024	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060D390_A6C286F4	572	4	field_023C	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0060D390_023C_02238FCF	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060D390_A6C286F4	580	4	field_0244	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0060D810_F3564F1B	580	4	field_0244	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0060D810_0244_C78BBECE	13	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00614400_B8B58418	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00614950_E69A7C9E	733	4	field_02DD	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00614950_E69A7C9E	741	4	field_02E5	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00614C80_BB1F50FE	741	4	field_02E5	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00615430_5EA4B08C	741	4	field_02E5	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00615FD0_99743BBC	767	4	field_02FF	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006164E0_C12050CE	664	4	field_0298	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00616A80_A4500C9E	636	4	field_027C	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00616A80_A4500C9E	640	4	field_0280	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00616A80_A4500C9E	644	4	field_0284	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006178C0_C1F0CF91	139	4	field_008B	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00617A20_4FE0E530	94	4	field_005E	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_00617A20_005E_D2939D1E	6	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00617AA0_52727865	94	4	field_005E	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00617C30_B90B5754	94	4	field_005E	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00617ED0_212C2BD5	102	4	field_0066	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00618900_C8E92F3A	98	4	field_0062	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00618A50_99CF0829	98	4	field_0062	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00618B40_DCA2A9E7	94	4	field_005E	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061CA90_DEFD339E	81	1	field_0051	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061D9C0_CF7DF3A4	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061D9C0_CF7DF3A4	8	4	field_0008	pointer:/void	1	fixed-offset dereference; observed_types={pointer:/void=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061D9C0_CF7DF3A4	12	4	field_000C	pointer:/void	1	fixed-offset dereference; observed_types={pointer:/void=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061E7F0_01DCB062	46	1	field_002E	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0061FC00_8D6B2824	185	4	field_00B9	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006201F0_7FF56498	197	4	field_00C5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006205B0_CEC82577	209	4	field_00D1	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00620940_3F5FDBF7	221	4	field_00DD	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00620CE0_553FC28F	233	4	field_00E9	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00621120_D90A6680	245	4	field_00F5	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006214C0_5DA82DAD	257	4	field_0101	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00621640_E6E15AC5	266	4	field_010A	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00622AB0_C45DC960	36	4	field_0024	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006255B0_DBDA84F8	581	4	field_0245	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00627790_2AB9AF3A	36	2	field_0024	/word	1	fixed-offset dereference; observed_types={/word=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00627790_2AB9AF3A	50	2	field_0032	/word	1	fixed-offset dereference; observed_types={/word=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0062AB10_830292D1	154	4	field_009A	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006315D0_2B313C2B	56	4	field_0038	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_006319E0_6F17E8B1	105	4	field_0069	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00631B60_33F6DA70	109	4	field_006D	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00631C20_01628122	109	4	field_006D	pointer:/SubmarineTitans/Recovered/DArrayTy	5	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00631E00_D7FF5DA4	105	4	field_0069	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	25	4	field_0019	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	29	4	field_001D	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_00633770_001D_40333508	26	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	49	4	field_0031	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	53	4	field_0035	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	85	4	field_0055	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	97	4	field_0061	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00633770_CBC34BF6	117	4	field_0075	/undefined4	10	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00639670_30581873	646	4	field_0286	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00639670_30581873	703	4	field_02BF	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0063C170_89398C01	919	4	field_0397	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0063C510_091F5E99	618	4	field_026A	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
